time_s,ch0_std_kPa,ch1_std_kPa,ch2_std_kPa,ch3_std_kPa,ch4_std_kPa,ch5_std_kPa,ch6_std_kPa,ch7_std_kPa
2.6,0.0007273098320775915,0.0007975498193126959,0.000968324873802431,0.0008731855823503344,0.0009071147352221474,0.00044520575385466863,0.0008137216091163219,0.001104767036112876
2.65,0.0007354715272170216,0.0008248413576598365,0.0009216777071831409,0.0008607922312068837,0.0009071147352221474,0.00044520575385466863,0.0008154127538760183,0.0010926470386270228
2.7,0.0007423074889580897,0.0008248413576598365,0.0009211793682944885,0.0008607922312068837,0.0008788327137604254,0.00044520575385466863,0.0008704326862109945,0.0011212693244529509
2.75,0.0015933074315487798,0.001038100698980831,0.0018529006493405247,0.001037030690510762,0.0009010198303555151,0.0006181077113716842,0.0009211793682944846,0.0011338934190276795
2.8,0.0015933074315487798,0.0010195016789929223,0.0018529006493405247,0.001037030690510762,0.0009010198303555151,0.0005806259816889381,0.0009196827314517812,0.0011614997342457958
2.85,0.0015933074315487798,0.001038100698980831,0.0018529006493405247,0.0010284047483994886,0.0008788327137604254,0.0005806259816889381,0.000917182909672828,0.0010930672067020104
2.9,0.0015933074315487798,0.0010661776089740166,0.0018556576478764761,0.0012405216151083476,0.0009010198303555151,0.0006228997364204379,0.0011925346013890758,0.0011076726842845742
2.95,0.0016204169279565557,0.0011417655501146338,0.0018579163224495597,0.0012577920401745807,0.0009216777071831407,0.0007562096675026629,0.001299904235091247,0.0011889353838366332
3.0,0.0017905648407638274,0.0011565977552057327,0.0018579163224495597,0.0013313243368150087,0.0009216777071831407,0.00078402415622927,0.0013293377206376863,0.0011729415316778069
3.05,0.0017905648407638274,0.0011703496773814825,0.0018579163224495597,0.0013313243368150087,0.0009216777071831407,0.00078402415622927,0.0013554259816886828,0.001155932347430731
3.1,0.0017897953366066118,0.0011703496773814825,0.001859678488780429,0.0013313243368150087,0.0009216777071831407,0.0008095955150315384,0.0013554259816886828,0.0011378622993336598
3.15,0.0017885120939496273,0.0011703496773814825,0.0018579163224495597,0.0013175255099571166,0.0009506174148350945,0.0008095955150315384,0.0013554259816886828,0.0011155011685977038
3.2,0.0017897953366066118,0.0011703496773814825,0.0018556576478764761,0.0013028759397140312,0.0009506174148350945,0.0008095955150315384,0.0013503801430013102,0.0011155011685977038
3.25,0.0017897953366066118,0.0011703496773814825,0.0018579163224495597,0.0012873465828943666,0.0009506174148350945,0.0008182235610872896,0.001344632564938791,0.0011378622993336598
3.3,0.0017885120939496273,0.0011830589889893796,0.0018579163224495597,0.0012873465828943666,0.0009777629611328442,0.0008182235610872896,0.001338174205431276,0.001155932347430731
3.35,0.0017885120939496273,0.0011830589889893796,0.0018579163224495597,0.0012873465828943666,0.0009506174148350946,0.0008182235610872896,0.001338174205431276,0.001155932347430731
3.4,0.0017885120939496273,0.0011703496773814825,0.0018579163224495597,0.0013090283045224132,0.0009296147984350242,0.0008182235610872896,0.0013309947177864774,0.001155932347430731
3.45,0.0017885120939496273,0.0011703496773814825,0.001859678488780429,0.0013250429334592184,0.0009071147352221466,0.0008182235610872896,0.0013309947177864774,0.0011378622993336598
3.5,0.0017885120939496273,0.0011703496773814825,0.001859678488780429,0.0013250429334592184,0.0009071147352221466,0.0008182235610872896,0.0013489058302103612,0.0011393678877664813
3.55,0.0017885120939496273,0.0011703496773814825,0.0018609455573301828,0.0013250429334592184,0.0009296147984350242,0.0008182235610872896,0.0013489058302103612,0.0011393678877664813
3.6,0.0017885120939496273,0.0011703496773814825,0.0018617185389761127,0.00134018122441919,0.0009216777071831409,0.0008182235610872896,0.0013489058302103612,0.0011393678877664813
3.65,0.0017885120939496273,0.0011414562843050948,0.0018617185389761127,0.00134018122441919,0.0009216777071831409,0.0008182235610872896,0.0013489058302103612,0.0011378622993336602
3.7,0.0017885120939496273,0.0011109859566701863,0.0018609455573301828,0.00134018122441919,0.0009506174148350946,0.0008182235610872896,0.0013489058302103612,0.0011186799801369328
3.75,0.0017885120939496273,0.0010982750854250077,0.0018609455573301828,0.0013616931237490013,0.0009506174148350946,0.0008182235610872896,0.0013397288790601434,0.0011186799801369328
3.8,0.0017885120939496273,0.001128220560286446,0.0018617185389761127,0.0013660071413444702,0.0009506174148350946,0.0008182235610872896,0.001329798204731122,0.0011186799801369328
3.85,0.0017897953366066118,0.0011417655501146336,0.0018619980490574852,0.001384904034102537,0.000977762961132844,0.0008182235610872896,0.0013190967843682302,0.0010983271138324752
3.9,0.0018162812422696016,0.0011417655501146336,0.0018854588571593977,0.0014028018609998,0.0009563962973323461,0.0008499699874653428,0.001330281541476025,0.0010983271138324752
3.95,0.0018160284093795087,0.0011417655501146336,0.001886221793178424,0.0014197384064880251,0.0009335580390339414,0.0008758529370544676,0.001330281541476025,0.0011186799801369328
4.0,0.0018162812422696016,0.0011417655501146336,0.0019084227914747862,0.0014372891149660922,0.0009335580390339414,0.0008758529370544676,0.001330281541476025,0.0011186799801369328
4.05,0.0018162812422696016,0.0011565977552057325,0.0019067056748780745,0.0014372891149660922,0.0009563962973323461,0.0008998321839007939,0.001330281541476025,0.0011378622993336602
4.1,0.0018160284093795087,0.0011565977552057325,0.0019067056748780745,0.0014539966033141176,0.0009563962973323461,0.0008998321839007939,0.001330281541476025,0.0011331174264129938
4.15,0.0018152696994200757,0.0011565977552057325,0.0019084227914747862,0.0014539966033141176,0.0009563962973323461,0.0008998321839007939,0.001330281541476025,0.0011155011685977049
4.2,0.0018140044776399967,0.0011565977552057325,0.0019084227914747862,0.0014539966033141176,0.0009563962973323461,0.0008998321839007939,0.001330281541476025,0.0011331174264129942
